Data,Produto,Cliente,Quantidade_vendida,Preco_unitario,Valor_total
2023-03-17,Caneta Preta,Cliente Tau,38,12.19,463.22
2023-03-17,Caneta Preta,Cliente Alfa,42,12.85,539.7
2023-03-17,Caneta Preta,Cliente Tau,24,14.35,344.4
2023-03-18,Caneta Azul,Cliente Kappa,43,24.29,1044.47
2023-03-18,Caneta Azul,Cliente Tau,32,23.64,756.48
2023-03-18,Caneta Azul,Cliente Alfa,15,20.16,302.4
2023-03-18,Caneta Amarela,Cliente Kappa,7,21.12,147.84
2023-03-18,Caneta Amarela,Cliente Delta,29,20.07,582.03
2023-03-18,Caneta Amarela,Cliente Lambda,17,22.49,382.33
2023-03-18,Caneta Amarela,Cliente Tau,10,19.55,195.5
2023-03-18,Caneta Verde,Cliente Alfa,93,7.4,688.2
2023-03-18,Caneta Preta,Cliente Kappa,18,12.56,226.08
2023-03-18,Caneta Preta,Cliente Kappa,27,14.2,383.4
2023-03-18,Caneta Preta,Cliente Kappa,28,15.07,421.96
2023-03-19,Caneta Azul,Cliente Tau,20,19.65,393.0
2023-03-19,Caneta Azul,Cliente Delta,19,21.81,414.39
2023-03-19,Caneta Azul,Cliente Alfa,18,19.7,354.6
2023-03-19,Caneta Azul,Cliente Kappa,17,22.05,374.85
2023-03-19,Caneta Amarela,Cliente Lambda,15,20.43,306.45
2023-03-19,Caneta Amarela,Cliente Delta,2,17.69,35.38
2023-03-19,Caneta Verde,Cliente Lambda,7,8.98,62.86
2023-03-19,Caneta Verde,Cliente Kappa,19,8.99,170.81
2023-03-19,Caneta Preta,Cliente Delta,24,11.87,284.88
2023-03-19,Caneta Preta,Cliente Kappa,22,11.82,260.04
2023-03-19,Caneta Preta,Cliente Delta,18,15.32,275.76
2023-03-19,Caneta Preta,Cliente Alfa,25,11.69,292.25
2023-03-20,Caneta Azul,Cliente Tau,15,22.26,333.9
2023-03-20,Caneta Azul,Cliente Delta,11,20.17,221.87
2023-03-20,Caneta Azul,Cliente Alfa,10,25.39,253.9
2023-03-20,Caneta Amarela,Cliente Lambda,88,21.05,1852.4
2023-03-20,Caneta Verde,Cliente Tau,25,9.17,229.25
2023-03-20,Caneta Verde,Cliente Kappa,24,8.68,208.32
2023-03-20,Caneta Verde,Cliente Kappa,31,9.26,287.06
2023-03-20,Caneta Preta,Cliente Kappa,19,15.23,289.37
2023-03-20,Caneta Preta,Cliente Delta,23,13.29,305.67
2023-03-20,Caneta Preta,Cliente Lambda,15,15.03,225.45
2023-03-21,Caneta Azul,Cliente Tau,21,19.24,404.04
2023-03-21,Caneta Azul,Cliente Alfa,32,22.03,704.96
2023-03-21,Caneta Azul,Cliente Tau,19,21.67,411.73
2023-03-21,Caneta Amarela,Cliente Kappa,15,18.14,272.1
2023-03-21,Caneta Amarela,Cliente Tau,12,21.32,255.84
2023-03-21,Caneta Amarela,Cliente Kappa,17,21.83,371.11
2023-03-21,Caneta Amarela,Cliente Delta,10,22.9,229.0
2023-03-21,Caneta Verde,Cliente Lambda,26,7.18,186.68
2023-03-21,Caneta Verde,Cliente Alfa,16,8.06,128.96
2023-03-21,Caneta Verde,Cliente Alfa,29,9.36,271.44
2023-03-21,Caneta Preta,Cliente Kappa,77,14.91,1148.07
2023-03-22,Caneta Azul,Cliente Alfa,37,21.44,793.28
2023-03-22,Caneta Azul,Cliente Lambda,18,19.78,356.04
2023-03-22,Caneta Azul,Cliente Delta,36,22.84,822.24
2023-03-22,Caneta Amarela,Cliente Tau,16,20.54,328.64
2023-03-22,Caneta Amarela,Cliente Delta,23,19.82,455.86
2023-03-22,Caneta Verde,Cliente Delta,18,8.05,144.9
2023-03-22,Caneta Verde,Cliente Tau,30,8.17,245.1
2023-03-22,Caneta Verde,Cliente Lambda,21,7.21,151.41
2023-03-22,Caneta Preta,Cliente Kappa,47,14.47,680.09
2023-03-22,Caneta Preta,Cliente Alfa,46,13.31,612.26
2023-03-23,Caneta Azul,Cliente Lambda,75,23.98,1798.5
2023-03-23,Caneta Amarela,Cliente Alfa,40,17.77,710.8
2023-03-23,Caneta Amarela,Cliente Alfa,42,21.1,886.2
2023-03-23,Caneta Verde,Cliente Lambda,43,7.19,309.17
2023-03-23,Caneta Preta,Cliente Alfa,29,14.41,417.89
2023-03-23,Caneta Preta,Cliente Kappa,23,12.96,298.08
2023-03-23,Caneta Preta,Cliente Kappa,10,15.42,154.2
2023-03-24,Caneta Azul,Cliente Kappa,93,21.5,1999.5
2023-03-24,Caneta Amarela,Cliente Delta,26,20.96,544.96
2023-03-24,Caneta Amarela,Cliente Alfa,33,19.23,634.59
2023-03-24,Caneta Amarela,Cliente Alfa,20,22.23,444.6
2023-03-24,Caneta Verde,Cliente Lambda,20,7.56,151.2
2023-03-24,Caneta Verde,Cliente Alfa,26,7.03,182.78
2023-03-24,Caneta Preta,Cliente Delta,86,14.28,1228.08
2023-03-25,Caneta Azul,Cliente Alfa,27,23.8,642.6
2023-03-25,Caneta Azul,Cliente Delta,37,22.07,816.59
2023-03-25,Caneta Amarela,Cliente Alfa,15,17.31,259.65
2023-03-25,Caneta Amarela,Cliente Alfa,12,21.89,262.68
2023-03-25,Caneta Amarela,Cliente Delta,21,20.95,439.95
2023-03-25,Caneta Verde,Cliente Alfa,41,7.69,315.29
2023-03-25,Caneta Verde,Cliente Alfa,21,7.61,159.81
2023-03-25,Caneta Preta,Cliente Kappa,36,11.98,431.28
2023-03-25,Caneta Preta,Cliente Kappa,16,15.05,240.8
2023-03-25,Caneta Preta,Cliente Tau,19,13.09,248.71
2023-03-26,Caneta Azul,Cliente Delta,42,24.68,1036.56
2023-03-26,Caneta Azul,Cliente Tau,38,21.81,828.78
2023-03-26,Caneta Amarela,Cliente Delta,42,19.78,830.76
2023-03-26,Caneta Verde,Cliente Delta,35,7.02,245.7
2023-03-26,Caneta Verde,Cliente Kappa,29,7.44,215.76
2023-03-26,Caneta Verde,Cliente Kappa,18,7.38,132.84
2023-03-26,Caneta Preta,Cliente Delta,21,14.74,309.54
2023-03-26,Caneta Preta,Cliente Delta,15,11.57,173.55
2023-03-26,Caneta Preta,Cliente Alfa,27,11.96,322.92
2023-03-27,Caneta Azul,Cliente Kappa,25,25.43,635.75
2023-03-27,Caneta Azul,Cliente Lambda,11,20.96,230.56
2023-03-27,Caneta Amarela,Cliente Tau,12,22.59,271.08
2023-03-27,Caneta Verde,Cliente Kappa,79,9.04,714.16
2023-03-27,Caneta Preta,Cliente Kappa,43,12.85,552.55
2023-03-28,Caneta Azul,Cliente Kappa,35,24.54,858.9
2023-03-28,Caneta Azul,Cliente Delta,43,25.19,1083.17
2023-03-28,Caneta Azul,Cliente Delta,13,25.22,327.86
2023-03-28,Caneta Amarela,Cliente Lambda,42,20.37,855.54
2023-03-28,Caneta Amarela,Cliente Delta,20,20.09,401.8
2023-03-28,Caneta Verde,Cliente Lambda,16,8.55,136.8
2023-03-28,Caneta Verde,Cliente Kappa,5,8.25,41.25
2023-03-28,Caneta Verde,Cliente Kappa,13,8.52,110.76
2023-03-28,Caneta Verde,Cliente Alfa,13,8.56,111.28
2023-03-28,Caneta Preta,Cliente Kappa,22,13.39,294.58
2023-03-28,Caneta Preta,Cliente Lambda,1,14.73,14.73
2023-03-28,Caneta Preta,Cliente Delta,12,11.87,142.44
2023-03-28,Caneta Preta,Cliente Kappa,4,13.32,53.28
2023-03-29,Caneta Azul,Cliente Kappa,45,19.72,887.4
2023-03-29,Caneta Amarela,Cliente Tau,61,17.61,1074.21
2023-03-29,Caneta Verde,Cliente Delta,18,7.85,141.3
2023-03-29,Caneta Verde,Cliente Tau,27,7.6,205.2
2023-03-29,Caneta Preta,Cliente Tau,83,11.54,957.82
2023-03-30,Caneta Azul,Cliente Delta,35,23.7,829.5
2023-03-30,Caneta Azul,Cliente Lambda,29,24.06,697.74
2023-03-30,Caneta Amarela,Cliente Tau,19,23.16,440.04
2023-03-30,Caneta Amarela,Cliente Alfa,28,17.28,483.84
2023-03-30,Caneta Amarela,Cliente Delta,23,18.33,421.59
2023-03-30,Caneta Verde,Cliente Kappa,51,9.32,475.32
2023-03-30,Caneta Preta,Cliente Tau,56,13.09,733.04
2023-03-30,Caneta Preta,Cliente Delta,49,12.31,603.19
2023-03-31,Caneta Azul,Cliente Lambda,106,22.11,2343.66
2023-03-31,Caneta Amarela,Cliente Delta,37,20.33,752.21
2023-03-31,Caneta Verde,Cliente Alfa,72,7.58,545.76
2023-03-31,Caneta Preta,Cliente Tau,84,14.73,1237.32
2023-04-01,Caneta Azul,Cliente Delta,70,19.67,1376.9
2023-04-01,Caneta Amarela,Cliente Kappa,9,19.49,175.41
2023-04-01,Caneta Amarela,Cliente Delta,14,18.94,265.16
2023-04-01,Caneta Amarela,Cliente Kappa,23,21.52,494.96
2023-04-01,Caneta Amarela,Cliente Delta,12,21.05,252.6
2023-04-01,Caneta Verde,Cliente Tau,37,7.92,293.04
2023-04-01,Caneta Verde,Cliente Kappa,25,8.1,202.5
2023-04-01,Caneta Preta,Cliente Kappa,50,13.9,695.0
2023-04-01,Caneta Preta,Cliente Delta,39,13.26,517.14
2023-04-02,Caneta Azul,Cliente Tau,54,21.66,1169.64
2023-04-02,Caneta Amarela,Cliente Kappa,33,22.73,750.09
2023-04-02,Caneta Amarela,Cliente Delta,21,19.65,412.65
2023-04-02,Caneta Amarela,Cliente Alfa,25,18.49,462.25
2023-04-02,Caneta Verde,Cliente Tau,19,8.83,167.77
2023-04-02,Caneta Verde,Cliente Alfa,18,8.21,147.78
2023-04-02,Caneta Verde,Cliente Alfa,27,9.15,247.05
2023-04-02,Caneta Preta,Cliente Delta,76,15.17,1152.92
2023-04-03,Caneta Azul,Cliente Alfa,23,23.72,545.56
2023-04-03,Caneta Azul,Cliente Kappa,16,19.13,306.08
2023-04-03,Caneta Azul,Cliente Kappa,20,22.41,448.2
2023-04-03,Caneta Amarela,Cliente Delta,1,21.24,21.24
2023-04-03,Caneta Amarela,Cliente Lambda,13,18.77,244.01
2023-04-03,Caneta Amarela,Cliente Alfa,1,21.22,21.22
2023-04-03,Caneta Verde,Cliente Delta,54,7.47,403.38
2023-04-03,Caneta Preta,Cliente Kappa,36,14.1,507.6
2023-04-03,Caneta Preta,Cliente Lambda,30,13.35,400.5
2023-04-03,Caneta Preta,Cliente Tau,9,15.12,136.08
2023-04-04,Caneta Azul,Cliente Kappa,24,21.15,507.6
2023-04-04,Caneta Azul,Cliente Alfa,38,19.23,730.74
2023-04-04,Caneta Amarela,Cliente Delta,30,21.55,646.5
2023-04-04,Caneta Amarela,Cliente Kappa,12,19.26,231.12
2023-04-04,Caneta Amarela,Cliente Delta,21,21.02,441.42
2023-04-04,Caneta Amarela,Cliente Delta,9,17.68,159.12
2023-04-04,Caneta Verde,Cliente Lambda,60,7.38,442.8
2023-04-04,Caneta Preta,Cliente Delta,22,13.87,305.14
2023-04-04,Caneta Preta,Cliente Delta,28,13.37,374.36
2023-04-04,Caneta Preta,Cliente Kappa,28,15.34,429.52
2023-04-05,Caneta Azul,Cliente Delta,27,19.42,524.34
2023-04-05,Caneta Azul,Cliente Kappa,27,23.45,633.15
2023-04-05,Caneta Azul,Cliente Tau,24,21.48,515.52
2023-04-05,Caneta Amarela,Cliente Kappa,10,22.91,229.1
2023-04-05,Caneta Amarela,Cliente Alfa,6,21.29,127.74
2023-04-05,Caneta Amarela,Cliente Kappa,16,21.59,345.44
2023-04-05,Caneta Amarela,Cliente Delta,14,20.29,284.06
2023-04-05,Caneta Verde,Cliente Lambda,30,7.56,226.8
2023-04-05,Caneta Verde,Cliente Tau,39,8.07,314.73
2023-04-05,Caneta Preta,Cliente Alfa,53,12.57,666.21
2023-04-05,Caneta Preta,Cliente Tau,53,11.47,607.91
2023-04-06,Caneta Azul,Cliente Delta,40,23.66,946.4
2023-04-06,Caneta Azul,Cliente Kappa,33,25.63,845.79
2023-04-06,Caneta Amarela,Cliente Kappa,31,19.33,599.23
2023-04-06,Caneta Amarela,Cliente Alfa,12,22.32,267.84
2023-04-06,Caneta Amarela,Cliente Kappa,18,20.15,362.7
2023-04-06,Caneta Amarela,Cliente Lambda,10,18.7,187.0
2023-04-06,Caneta Verde,Cliente Kappa,54,9.06,489.24
2023-04-06,Caneta Preta,Cliente Tau,69,13.94,961.86
2023-04-07,Caneta Azul,Cliente Alfa,43,24.72,1062.96
2023-04-07,Caneta Azul,Cliente Tau,42,24.86,1044.12
2023-04-07,Caneta Amarela,Cliente Alfa,28,22.29,624.12
2023-04-07,Caneta Amarela,Cliente Delta,22,22.95,504.9
2023-04-07,Caneta Amarela,Cliente Delta,14,19.99,279.86
2023-04-07,Caneta Verde,Cliente Alfa,20,7.8,156.0
2023-04-07,Caneta Verde,Cliente Alfa,35,8.65,302.75
2023-04-07,Caneta Verde,Cliente Kappa,21,7.31,153.51
2023-04-07,Caneta Preta,Cliente Delta,91,13.48,1226.68
2023-04-08,Caneta Azul,Cliente Kappa,33,20.15,664.95
2023-04-08,Caneta Azul,Cliente Lambda,33,19.69,649.77
2023-04-08,Caneta Azul,Cliente Kappa,39,20.03,781.17
2023-04-08,Caneta Azul,Cliente Tau,5,21.53,107.65
2023-04-08,Caneta Amarela,Cliente Kappa,19,18.71,355.49
2023-04-08,Caneta Amarela,Cliente Alfa,14,20.14,281.96
2023-04-08,Caneta Verde,Cliente Kappa,16,9.15,146.4
2023-04-08,Caneta Verde,Cliente Kappa,26,8.48,220.48
2023-04-08,Caneta Preta,Cliente Tau,51,13.97,712.47
2023-04-08,Caneta Preta,Cliente Tau,50,12.4,620.0
2023-04-09,Caneta Azul,Cliente Alfa,41,20.55,842.55
2023-04-09,Caneta Azul,Cliente Delta,44,23.73,1044.12
2023-04-09,Caneta Amarela,Cliente Lambda,43,20.04,861.72
2023-04-09,Caneta Amarela,Cliente Lambda,43,22.13,951.59
2023-04-09,Caneta Verde,Cliente Kappa,52,7.19,373.88
2023-04-09,Caneta Verde,Cliente Lambda,44,8.98,395.12
2023-04-09,Caneta Preta,Cliente Lambda,10,14.43,144.3
2023-04-09,Caneta Preta,Cliente Lambda,19,14.04,266.76
2023-04-09,Caneta Preta,Cliente Kappa,20,15.4,308.0
2023-04-09,Caneta Preta,Cliente Kappa,35,13.7,479.5
2023-04-10,Caneta Azul,Cliente Delta,3,24.81,74.43
2023-04-10,Caneta Azul,Cliente Delta,31,25.55,792.05
2023-04-10,Caneta Azul,Cliente Kappa,23,24.35,560.05
2023-04-10,Caneta Azul,Cliente Delta,14,22.61,316.54
2023-04-10,Caneta Amarela,Cliente Delta,15,18.79,281.85
2023-04-10,Caneta Amarela,Cliente Alfa,30,22.04,661.2
2023-04-10,Caneta Amarela,Cliente Delta,25,21.1,527.5
2023-04-10,Caneta Amarela,Cliente Kappa,19,21.01,399.19
2023-04-10,Caneta Verde,Cliente Tau,50,7.38,369.0
2023-04-10,Caneta Verde,Cliente Kappa,23,7.64,175.72
2023-04-10,Caneta Preta,Cliente Tau,13,15.36,199.68
2023-04-10,Caneta Preta,Cliente Lambda,34,15.13,514.42
2023-04-10,Caneta Preta,Cliente Lambda,22,12.39,272.58
2023-04-10,Caneta Preta,Cliente Kappa,18,12.85,231.3
2023-04-11,Caneta Azul,Cliente Delta,30,24.31,729.3
2023-04-11,Caneta Azul,Cliente Delta,23,22.95,527.85
2023-04-11,Caneta Amarela,Cliente Kappa,13,17.21,223.73
2023-04-11,Caneta Amarela,Cliente Delta,23,21.8,501.4
2023-04-11,Caneta Amarela,Cliente Kappa,21,17.6,369.6
2023-04-11,Caneta Verde,Cliente Tau,6,8.13,48.78
2023-04-11,Caneta Verde,Cliente Lambda,18,7.34,132.12
2023-04-11,Caneta Verde,Cliente Alfa,21,7.52,157.92
2023-04-11,Caneta Verde,Cliente Tau,8,7.67,61.36
2023-04-11,Caneta Preta,Cliente Delta,31,14.8,458.8
2023-04-11,Caneta Preta,Cliente Kappa,45,13.33,599.85
2023-04-12,Caneta Azul,Cliente Tau,17,23.8,404.6
2023-04-12,Caneta Azul,Cliente Delta,29,25.23,731.67
2023-04-12,Caneta Amarela,Cliente Delta,52,17.59,914.68
2023-04-12,Caneta Verde,Cliente Tau,48,9.15,439.2
2023-04-12,Caneta Verde,Cliente Alfa,36,8.26,297.36
2023-04-12,Caneta Verde,Cliente Kappa,37,8.64,319.68
2023-04-12,Caneta Preta,Cliente Delta,30,14.12,423.6
2023-04-12,Caneta Preta,Cliente Delta,31,13.39,415.09
2023-04-12,Caneta Preta,Cliente Tau,28,14.93,418.04
2023-04-13,Caneta Azul,Cliente Delta,88,24.13,2123.44
2023-04-13,Caneta Amarela,Cliente Tau,16,19.61,313.76
2023-04-13,Caneta Amarela,Cliente Delta,33,17.28,570.24
2023-04-13,Caneta Verde,Cliente Lambda,26,8.72,226.72
2023-04-13,Caneta Verde,Cliente Kappa,20,8.91,178.2
2023-04-13,Caneta Preta,Cliente Tau,20,13.01,260.2
2023-04-13,Caneta Preta,Cliente Tau,44,11.92,524.48
2023-04-13,Caneta Preta,Cliente Kappa,35,12.43,435.05
2023-04-13,Caneta Preta,Cliente Kappa,19,14.91,283.29
2023-04-14,Caneta Azul,Cliente Delta,48,19.15,919.2
2023-04-14,Caneta Azul,Cliente Delta,8,19.63,157.04
2023-04-14,Caneta Amarela,Cliente Tau,34,21.49,730.66
2023-04-14,Caneta Verde,Cliente Lambda,29,7.07,205.03
2023-04-14,Caneta Verde,Cliente Lambda,35,9.31,325.85
2023-04-14,Caneta Verde,Cliente Lambda,1,7.2,7.2
2023-04-14,Caneta Preta,Cliente Tau,19,13.53,257.07
2023-04-14,Caneta Preta,Cliente Alfa,20,12.27,245.4
2023-04-14,Caneta Preta,Cliente Delta,27,11.5,310.5
2023-04-14,Caneta Preta,Cliente Lambda,32,14.43,461.76
2023-04-15,Caneta Azul,Cliente Delta,90,21.42,1927.8
2023-04-15,Caneta Amarela,Cliente Alfa,10,21.39,213.9
2023-04-15,Caneta Amarela,Cliente Delta,4,17.59,70.36
2023-04-15,Caneta Amarela,Cliente Alfa,5,23.04,115.2
2023-04-15,Caneta Verde,Cliente Kappa,26,7.01,182.26
2023-04-15,Caneta Verde,Cliente Delta,1,8.4,8.4
2023-04-15,Caneta Verde,Cliente Delta,12,8.86,106.32
2023-04-15,Caneta Verde,Cliente Delta,7,8.93,62.51
2023-04-15,Caneta Preta,Cliente Kappa,68,14.52,987.36
2023-04-16,Caneta Azul,Cliente Delta,44,19.66,865.04
2023-04-16,Caneta Amarela,Cliente Delta,37,23.01,851.37
2023-04-16,Caneta Verde,Cliente Delta,59,8.16,481.44
2023-04-16,Caneta Preta,Cliente Lambda,33,11.97,395.01
2023-04-16,Caneta Preta,Cliente Delta,40,12.13,485.2
2023-04-16,Caneta Preta,Cliente Kappa,19,14.28,271.32
2023-04-17,Caneta Azul,Cliente Delta,83,25.59,2123.97
2023-04-17,Caneta Amarela,Cliente Lambda,22,18.2,400.4
2023-04-17,Caneta Amarela,Cliente Kappa,3,17.89,53.67
2023-04-17,Caneta Verde,Cliente Delta,32,8.6,275.2
2023-04-17,Caneta Verde,Cliente Tau,24,9.2,220.8
2023-04-17,Caneta Verde,Cliente Tau,23,7.67,176.41
2023-04-17,Caneta Preta,Cliente Delta,63,15.22,958.86
2023-04-18,Caneta Azul,Cliente Kappa,22,20.48,450.56
2023-04-18,Caneta Azul,Cliente Tau,34,21.22,721.48
2023-04-18,Caneta Amarela,Cliente Kappa,1,17.29,17.29
2023-04-18,Caneta Amarela,Cliente Kappa,10,20.61,206.1
2023-04-18,Caneta Amarela,Cliente Lambda,15,21.09,316.35
2023-04-18,Caneta Verde,Cliente Kappa,63,6.98,439.74
2023-04-18,Caneta Preta,Cliente Kappa,51,13.54,690.54
2023-04-18,Caneta Preta,Cliente Tau,48,14.21,682.08
2023-04-18,Caneta Preta,Cliente Delta,19,14.11,268.09
2023-04-19,Caneta Azul,Cliente Kappa,16,22.33,357.28
2023-04-19,Caneta Azul,Cliente Delta,5,22.24,111.2
2023-04-19,Caneta Azul,Cliente Tau,15,25.68,385.2
2023-04-19,Caneta Amarela,Cliente Tau,47,18.31,860.57
2023-04-19,Caneta Verde,Cliente Tau,28,7.74,216.72
2023-04-19,Caneta Verde,Cliente Delta,21,7.53,158.13
2023-04-19,Caneta Verde,Cliente Delta,36,8.61,309.96
2023-04-19,Caneta Verde,Cliente Delta,12,8.55,102.6
2023-04-19,Caneta Preta,Cliente Tau,35,14.0,490.0
2023-04-19,Caneta Preta,Cliente Alfa,28,13.79,386.12
2023-04-20,Caneta Azul,Cliente Lambda,20,24.59,491.8
2023-04-20,Caneta Azul,Cliente Kappa,14,20.03,280.42
2023-04-20,Caneta Amarela,Cliente Alfa,28,20.2,565.6
2023-04-20,Caneta Amarela,Cliente Tau,31,18.39,570.09
2023-04-20,Caneta Verde,Cliente Kappa,78,8.81,687.18
2023-04-20,Caneta Preta,Cliente Lambda,27,13.04,352.08
2023-04-20,Caneta Preta,Cliente Alfa,25,14.78,369.5
2023-04-20,Caneta Preta,Cliente Delta,34,15.45,525.3
2023-04-21,Caneta Azul,Cliente Delta,27,21.66,584.82
2023-04-21,Caneta Azul,Cliente Tau,31,19.48,603.88
2023-04-21,Caneta Azul,Cliente Lambda,7,21.39,149.73
2023-04-21,Caneta Azul,Cliente Lambda,24,23.65,567.6
2023-04-21,Caneta Amarela,Cliente Kappa,20,19.56,391.2
2023-04-21,Caneta Amarela,Cliente Alfa,21,22.91,481.11
2023-04-21,Caneta Amarela,Cliente Lambda,12,22.01,264.12
2023-04-21,Caneta Amarela,Cliente Lambda,18,22.77,409.86
2023-04-21,Caneta Verde,Cliente Alfa,8,7.61,60.88
2023-04-21,Caneta Verde,Cliente Tau,7,8.36,58.52
2023-04-21,Caneta Verde,Cliente Delta,5,8.51,42.55
2023-04-21,Caneta Verde,Cliente Delta,10,7.2,72.0
2023-04-21,Caneta Preta,Cliente Alfa,65,13.42,872.3
2023-04-21,Caneta Preta,Cliente Delta,26,13.17,342.42
2023-04-22,Caneta Azul,Cliente Alfa,34,23.1,785.4
2023-04-22,Caneta Azul,Cliente Delta,8,19.13,153.04
2023-04-22,Caneta Azul,Cliente Lambda,18,23.59,424.62
2023-04-22,Caneta Azul,Cliente Kappa,17,22.91,389.47
2023-04-22,Caneta Amarela,Cliente Kappa,30,22.32,669.6
2023-04-22,Caneta Amarela,Cliente Tau,11,22.18,243.98
2023-04-22,Caneta Amarela,Cliente Delta,14,18.59,260.26
2023-04-22,Caneta Verde,Cliente Kappa,13,9.21,119.73
2023-04-22,Caneta Verde,Cliente Delta,4,8.66,34.64
2023-04-22,Caneta Verde,Cliente Lambda,11,7.56,83.16
2023-04-22,Caneta Verde,Cliente Kappa,13,8.59,111.67
2023-04-22,Caneta Preta,Cliente Alfa,30,15.05,451.5
2023-04-22,Caneta Preta,Cliente Alfa,17,14.61,248.37
2023-04-22,Caneta Preta,Cliente Delta,23,14.94,343.62
2023-04-22,Caneta Preta,Cliente Kappa,18,14.19,255.42
2023-04-23,Caneta Azul,Cliente Tau,25,19.64,491.0
2023-04-23,Caneta Azul,Cliente Tau,29,20.05,581.45
2023-04-23,Caneta Amarela,Cliente Tau,78,21.34,1664.52
2023-04-23,Caneta Verde,Cliente Lambda,10,9.17,91.7
2023-04-23,Caneta Verde,Cliente Tau,18,9.13,164.34
2023-04-23,Caneta Verde,Cliente Alfa,18,8.32,149.76
2023-04-23,Caneta Verde,Cliente Tau,17,8.06,137.02
2023-04-23,Caneta Preta,Cliente Kappa,25,14.02,350.5
2023-04-23,Caneta Preta,Cliente Kappa,33,14.34,473.22
2023-04-23,Caneta Preta,Cliente Delta,7,13.95,97.65
2023-04-24,Caneta Azul,Cliente Delta,25,23.36,584.0
2023-04-24,Caneta Azul,Cliente Kappa,24,25.42,610.08
2023-04-24,Caneta Amarela,Cliente Alfa,4,21.95,87.8
2023-04-24,Caneta Amarela,Cliente Delta,32,18.13,580.16
2023-04-24,Caneta Amarela,Cliente Tau,8,18.96,151.68
2023-04-24,Caneta Amarela,Cliente Delta,1,19.4,19.4
2023-04-24,Caneta Verde,Cliente Lambda,95,7.41,703.95
2023-04-24,Caneta Preta,Cliente Delta,32,13.68,437.76
2023-04-24,Caneta Preta,Cliente Alfa,36,14.74,530.64
2023-04-25,Caneta Azul,Cliente Kappa,31,20.08,622.48
2023-04-25,Caneta Azul,Cliente Lambda,33,25.54,842.82
2023-04-25,Caneta Amarela,Cliente Kappa,21,17.98,377.58
2023-04-25,Caneta Amarela,Cliente Lambda,8,22.02,176.16
2023-04-25,Caneta Amarela,Cliente Delta,19,20.62,391.78
2023-04-25,Caneta Verde,Cliente Delta,31,7.59,235.29
2023-04-25,Caneta Verde,Cliente Tau,9,7.87,70.83
2023-04-25,Caneta Preta,Cliente Kappa,45,12.03,541.35
2023-04-25,Caneta Preta,Cliente Kappa,35,13.63,477.05
2023-04-25,Caneta Preta,Cliente Delta,26,11.51,299.26
2023-04-26,Caneta Azul,Cliente Tau,12,19.47,233.64
2023-04-26,Caneta Azul,Cliente Tau,20,23.9,478.0
2023-04-26,Caneta Azul,Cliente Lambda,22,22.52,495.44
2023-04-26,Caneta Amarela,Cliente Lambda,61,19.11,1165.71
2023-04-26,Caneta Verde,Cliente Delta,29,9.28,269.12
2023-04-26,Caneta Verde,Cliente Alfa,26,8.94,232.44
2023-04-26,Caneta Preta,Cliente Kappa,23,13.69,314.87
2023-04-26,Caneta Preta,Cliente Delta,25,13.47,336.75
2023-04-27,Caneta Azul,Cliente Tau,81,21.63,1752.03
2023-04-27,Caneta Amarela,Cliente Kappa,18,17.51,315.18
2023-04-27,Caneta Amarela,Cliente Kappa,9,23.04,207.36
2023-04-27,Caneta Amarela,Cliente Delta,20,18.29,365.8
2023-04-27,Caneta Verde,Cliente Delta,22,7.3,160.6
2023-04-27,Caneta Verde,Cliente Alfa,18,7.27,130.86
2023-04-27,Caneta Verde,Cliente Kappa,8,7.23,57.84
2023-04-27,Caneta Verde,Cliente Delta,11,8.63,94.93
2023-04-27,Caneta Preta,Cliente Delta,27,14.91,402.57
2023-04-27,Caneta Preta,Cliente Delta,29,13.75,398.75
2023-04-27,Caneta Preta,Cliente Kappa,38,13.02,494.76
2023-04-28,Caneta Azul,Cliente Alfa,37,25.27,934.99
2023-04-28,Caneta Amarela,Cliente Lambda,18,20.03,360.54
2023-04-28,Caneta Amarela,Cliente Delta,24,20.05,481.2
2023-04-28,Caneta Amarela,Cliente Delta,1,18.44,18.44
2023-04-28,Caneta Verde,Cliente Tau,24,8.57,205.68
2023-04-28,Caneta Verde,Cliente Kappa,26,8.6,223.6
2023-04-28,Caneta Verde,Cliente Alfa,7,8.21,57.47
2023-04-28,Caneta Verde,Cliente Alfa,1,7.25,7.25
2023-04-28,Caneta Preta,Cliente Delta,38,11.69,444.22
2023-04-28,Caneta Preta,Cliente Kappa,36,14.3,514.8
2023-04-28,Caneta Preta,Cliente Alfa,36,14.74,530.64
2023-04-29,Caneta Azul,Cliente Lambda,57,20.69,1179.33
2023-04-29,Caneta Amarela,Cliente Kappa,45,22.51,1012.95
2023-04-29,Caneta Amarela,Cliente Delta,37,18.29,676.73
2023-04-29,Caneta Verde,Cliente Delta,84,8.53,716.52
2023-04-29,Caneta Preta,Cliente Delta,47,14.76,693.72
2023-04-29,Caneta Preta,Cliente Alfa,55,13.51,743.05
2023-04-30,Caneta Azul,Cliente Delta,42,23.13,971.46
2023-04-30,Caneta Azul,Cliente Alfa,23,24.28,558.44
2023-04-30,Caneta Azul,Cliente Delta,4,23.74,94.96
2023-04-30,Caneta Amarela,Cliente Lambda,31,22.81,707.11
2023-04-30,Caneta Amarela,Cliente Kappa,18,18.54,333.72
2023-04-30,Caneta Amarela,Cliente Delta,13,21.71,282.23
