Data,Maquina,Motivo,Horas_paradas
2023-10-14,MC-3,Falta de energia,2.37
2023-10-14,MC-5,Falta de energia,3.09
2023-10-15,MC-5,Limpeza,0.64
2023-10-15,MC-5,Quebra,2.01
2023-10-16,MC-2,Falta de energia,0.54
2023-10-16,MC-2,Setup,0.75
2023-10-18,MC-5,Falta de material,2.17
2023-10-19,MC-5,Limpeza,1.6
2023-10-19,MC-5,Setup,2.0
2023-10-19,MC-5,Falta de material,2.14
2023-10-20,MC-1,Falta de material,0.89
2023-10-20,MC-1,Setup,1.65
2023-10-20,MC-1,Falta de energia,3.48
2023-10-21,MC-2,Setup,3.47
2023-10-21,MC-2,Falta de material,2.12
2023-10-21,MC-2,Falta de energia,3.07
2023-10-24,MC-1,Falta de material,3.09
2023-10-24,MC-1,Falta de material,0.46
2023-10-24,MC-2,Falta de material,2.56
2023-10-24,MC-2,Troca de ferramenta,3.28
2023-10-24,MC-3,Manutenção,2.5
2023-10-24,MC-5,Falta de energia,2.3
2023-10-24,MC-5,Falta de material,2.27
2023-10-25,MC-3,Ajuste de processo,2.18
2023-10-25,MC-5,Ajuste de processo,3.18
2023-10-27,MC-1,Troca de ferramenta,2.68
2023-10-27,MC-3,Falta de energia,1.1
2023-10-28,MC-2,Limpeza,1.9
2023-10-28,MC-2,Troca de ferramenta,2.26
2023-10-28,MC-5,Ajuste de processo,1.85
2023-10-28,MC-5,Quebra,1.18
2023-10-30,MC-1,Falta de energia,0.76
2023-10-30,MC-1,Limpeza,0.73
2023-10-30,MC-2,Setup,1.4
2023-10-30,MC-2,Ajuste de processo,1.79
2023-10-30,MC-3,Quebra,2.83
2023-10-30,MC-3,Quebra,3.94
2023-10-30,MC-3,Limpeza,3.62
2023-10-30,MC-5,Manutenção,3.31
2023-10-30,MC-5,Limpeza,3.31
2023-10-31,MC-1,Limpeza,2.51
2023-10-31,MC-1,Ajuste de processo,1.24
2023-10-31,MC-1,Ajuste de processo,2.05
2023-10-31,MC-4,Ajuste de processo,0.83
2023-11-01,MC-2,Troca de ferramenta,2.4
2023-11-01,MC-2,Ajuste de processo,0.39
2023-11-01,MC-2,Falta de energia,1.0
2023-11-01,MC-4,Setup,2.94
2023-11-01,MC-4,Ajuste de processo,1.32
2023-11-03,MC-4,Falta de material,1.85
2023-11-03,MC-4,Troca de ferramenta,3.38
2023-11-04,MC-2,Setup,0.46
2023-11-04,MC-4,Quebra,0.38
2023-11-04,MC-5,Falta de material,1.15
2023-11-04,MC-5,Quebra,2.83
2023-11-04,MC-5,Troca de ferramenta,1.17
2023-11-05,MC-5,Quebra,3.5
2023-11-05,MC-5,Setup,1.6
2023-11-05,MC-5,Setup,1.35
2023-11-06,MC-2,Troca de ferramenta,1.16
2023-11-06,MC-2,Ajuste de processo,2.42
2023-11-06,MC-2,Manutenção,3.47
2023-11-06,MC-5,Ajuste de processo,1.8
2023-11-06,MC-5,Ajuste de processo,1.23
2023-11-06,MC-5,Ajuste de processo,1.86
2023-11-08,MC-1,Manutenção,3.65
2023-11-08,MC-1,Troca de ferramenta,1.54
2023-11-08,MC-5,Setup,2.73
2023-11-08,MC-5,Falta de energia,1.52
2023-11-09,MC-3,Falta de energia,2.8
2023-11-09,MC-3,Ajuste de processo,3.56
2023-11-09,MC-3,Manutenção,2.51
2023-11-10,MC-2,Falta de material,3.81
2023-11-11,MC-1,Setup,2.53
2023-11-11,MC-1,Manutenção,3.91
2023-11-12,MC-2,Limpeza,2.98
2023-11-12,MC-2,Falta de energia,2.72
2023-11-12,MC-3,Setup,3.37
2023-11-12,MC-3,Ajuste de processo,0.34
2023-11-12,MC-3,Troca de ferramenta,1.25
2023-11-12,MC-4,Ajuste de processo,1.1
2023-11-13,MC-1,Falta de energia,0.71
2023-11-13,MC-5,Manutenção,3.77
2023-11-13,MC-5,Manutenção,0.78
2023-11-14,MC-1,Falta de energia,1.27
2023-11-14,MC-1,Quebra,1.54
2023-11-14,MC-1,Manutenção,2.61
2023-11-14,MC-5,Falta de energia,3.14
2023-11-14,MC-5,Troca de ferramenta,2.54
2023-11-15,MC-3,Manutenção,3.07
2023-11-15,MC-3,Troca de ferramenta,1.79
2023-11-17,MC-1,Troca de ferramenta,3.98
2023-11-17,MC-1,Quebra,0.93
2023-11-17,MC-1,Ajuste de processo,1.78
2023-11-17,MC-4,Setup,3.38
2023-11-17,MC-4,Quebra,1.21
2023-11-18,MC-1,Ajuste de processo,3.08
2023-11-18,MC-2,Ajuste de processo,1.65
2023-11-19,MC-1,Setup,0.96
2023-11-19,MC-1,Manutenção,1.79
2023-11-20,MC-5,Manutenção,3.2
2023-11-20,MC-5,Falta de material,0.71
2023-11-21,MC-1,Quebra,2.21
2023-11-21,MC-2,Limpeza,3.04
2023-11-21,MC-4,Limpeza,3.08
2023-11-21,MC-4,Setup,1.74
2023-11-22,MC-5,Setup,2.03
2023-11-22,MC-5,Setup,3.47
2023-11-22,MC-5,Falta de material,1.07
2023-11-23,MC-5,Falta de material,3.97
2023-11-23,MC-5,Falta de material,1.85
2023-11-24,MC-2,Troca de ferramenta,1.32
2023-11-24,MC-2,Limpeza,0.31
2023-11-24,MC-5,Quebra,0.76
2023-11-24,MC-5,Quebra,3.1
2023-11-25,MC-1,Limpeza,2.7
2023-11-25,MC-1,Falta de material,1.21
2023-11-25,MC-3,Setup,3.73
2023-11-26,MC-3,Falta de material,3.39
2023-11-26,MC-5,Limpeza,1.3
2023-11-28,MC-2,Ajuste de processo,1.52
2023-12-01,MC-2,Quebra,0.98
2023-12-01,MC-2,Setup,2.68
2023-12-02,MC-4,Falta de material,2.89
2023-12-02,MC-5,Troca de ferramenta,1.76
2023-12-02,MC-5,Limpeza,3.03
2023-12-02,MC-5,Manutenção,3.97
2023-12-04,MC-2,Falta de energia,2.56
2023-12-04,MC-2,Limpeza,2.7
2023-12-05,MC-1,Falta de material,1.68
2023-12-05,MC-1,Limpeza,0.34
2023-12-05,MC-1,Ajuste de processo,3.83
2023-12-06,MC-1,Troca de ferramenta,3.16
2023-12-08,MC-1,Limpeza,2.87
2023-12-08,MC-1,Manutenção,0.41
2023-12-08,MC-1,Falta de material,3.11
2023-12-08,MC-3,Manutenção,2.78
2023-12-08,MC-3,Ajuste de processo,2.4
2023-12-08,MC-3,Falta de material,2.61
2023-12-08,MC-5,Manutenção,3.7
2023-12-09,MC-5,Ajuste de processo,0.32
2023-12-10,MC-4,Manutenção,0.88
2023-12-10,MC-4,Manutenção,3.61
2023-12-10,MC-4,Setup,0.33
2023-12-12,MC-5,Limpeza,3.64
2023-12-13,MC-3,Limpeza,0.41
2023-12-13,MC-4,Quebra,3.18
2023-12-13,MC-4,Ajuste de processo,3.6
2023-12-14,MC-4,Setup,2.57
2023-12-14,MC-4,Manutenção,2.67
2023-12-14,MC-4,Ajuste de processo,0.49
2023-12-15,MC-3,Falta de material,1.08
2023-12-15,MC-3,Manutenção,3.63
2023-12-16,MC-2,Quebra,3.35
2023-12-16,MC-2,Manutenção,0.52
2023-12-17,MC-2,Setup,3.31
2023-12-17,MC-5,Falta de energia,1.87
2023-12-17,MC-5,Limpeza,2.37
2023-12-17,MC-5,Ajuste de processo,0.7
2023-12-20,MC-1,Quebra,1.77
2023-12-20,MC-1,Setup,1.91
2023-12-20,MC-3,Falta de material,2.78
2023-12-22,MC-2,Falta de material,2.73
2023-12-22,MC-2,Setup,2.33
2023-12-22,MC-2,Quebra,0.42
2023-12-22,MC-3,Falta de material,0.9
2023-12-22,MC-3,Quebra,0.89
2023-12-23,MC-1,Troca de ferramenta,3.58
2023-12-23,MC-1,Falta de energia,3.64
2023-12-23,MC-1,Falta de energia,3.28
2023-12-23,MC-3,Quebra,0.95
2023-12-23,MC-3,Falta de energia,3.41
2023-12-23,MC-4,Quebra,0.99
2023-12-23,MC-4,Manutenção,2.35
2023-12-24,MC-5,Limpeza,3.02
2023-12-24,MC-5,Falta de energia,0.49
2023-12-24,MC-5,Manutenção,2.51
2023-12-25,MC-1,Quebra,1.23
2023-12-25,MC-3,Troca de ferramenta,2.14
2023-12-26,MC-2,Limpeza,1.72
2023-12-30,MC-2,Manutenção,2.84
2023-12-30,MC-2,Troca de ferramenta,2.11
2023-12-30,MC-2,Ajuste de processo,1.42
2023-12-30,MC-3,Quebra,3.67
2023-12-30,MC-3,Troca de ferramenta,3.85
2023-12-30,MC-5,Manutenção,3.27
2023-12-30,MC-5,Limpeza,2.45
2023-12-30,MC-5,Quebra,3.57
2023-12-31,MC-2,Limpeza,2.53
2023-12-31,MC-4,Falta de energia,0.85
2023-12-31,MC-4,Limpeza,0.36
2023-12-31,MC-5,Quebra,2.99
2023-12-31,MC-5,Manutenção,3.08
2023-12-31,MC-5,Falta de energia,3.73
2024-01-01,MC-1,Ajuste de processo,3.35
2024-01-01,MC-1,Quebra,2.67
2024-01-01,MC-1,Quebra,1.0
2024-01-01,MC-2,Troca de ferramenta,2.5
2024-01-01,MC-2,Setup,1.91
2024-01-02,MC-2,Falta de energia,1.16
2024-01-02,MC-5,Falta de material,3.26
2024-01-03,MC-2,Quebra,0.85
2024-01-03,MC-2,Troca de ferramenta,2.63
2024-01-04,MC-1,Troca de ferramenta,2.56
2024-01-04,MC-1,Quebra,1.42
2024-01-04,MC-2,Limpeza,1.89
2024-01-04,MC-3,Falta de energia,0.73
2024-01-05,MC-3,Troca de ferramenta,0.39
2024-01-05,MC-4,Quebra,0.35
2024-01-05,MC-4,Falta de energia,0.94
2024-01-05,MC-5,Manutenção,3.51
2024-01-05,MC-5,Setup,2.23
2024-01-05,MC-5,Limpeza,0.73
2024-01-06,MC-2,Falta de material,3.65
2024-01-06,MC-2,Ajuste de processo,2.4
2024-01-06,MC-3,Manutenção,0.4
2024-01-06,MC-3,Troca de ferramenta,3.12
2024-01-07,MC-3,Manutenção,2.05
2024-01-07,MC-3,Ajuste de processo,2.27
2024-01-07,MC-3,Ajuste de processo,2.57
2024-01-07,MC-5,Ajuste de processo,0.65
2024-01-08,MC-4,Limpeza,3.81
2024-01-08,MC-4,Troca de ferramenta,1.24
2024-01-09,MC-3,Manutenção,2.6
2024-01-09,MC-3,Setup,3.47
2024-01-09,MC-5,Setup,1.53
2024-01-10,MC-1,Troca de ferramenta,2.62
2024-01-10,MC-5,Ajuste de processo,3.96
2024-01-11,MC-1,Falta de energia,3.45
2024-01-11,MC-1,Ajuste de processo,3.18
2024-01-11,MC-3,Quebra,1.93
2024-01-11,MC-4,Setup,1.97
2024-01-12,MC-4,Quebra,2.1
2024-01-12,MC-5,Ajuste de processo,2.85
2024-01-13,MC-2,Falta de material,0.83
2024-01-13,MC-2,Ajuste de processo,3.49
2024-01-14,MC-1,Quebra,0.37
2024-01-14,MC-5,Quebra,0.93
2024-01-14,MC-5,Troca de ferramenta,2.08
2024-01-15,MC-4,Manutenção,1.23
2024-01-15,MC-4,Setup,1.65
2024-01-15,MC-4,Quebra,1.53
2024-01-16,MC-2,Setup,1.3
2024-01-16,MC-2,Falta de energia,1.71
2024-01-16,MC-2,Troca de ferramenta,2.17
2024-01-16,MC-3,Falta de material,2.06
2024-01-16,MC-3,Falta de material,3.3
2024-01-16,MC-3,Limpeza,1.44
2024-01-17,MC-5,Quebra,1.34
2024-01-18,MC-1,Limpeza,2.17
2024-01-18,MC-4,Limpeza,0.48
2024-01-18,MC-5,Falta de material,0.71
2024-01-18,MC-5,Troca de ferramenta,3.27
2024-01-20,MC-2,Setup,2.13
2024-01-20,MC-2,Setup,0.55
2024-01-22,MC-1,Quebra,1.93
2024-01-22,MC-4,Ajuste de processo,1.77
2024-01-22,MC-4,Setup,1.21
2024-01-23,MC-2,Falta de material,1.68
2024-01-23,MC-2,Falta de energia,1.0
2024-01-24,MC-2,Falta de material,1.96
2024-01-24,MC-2,Manutenção,1.81
2024-01-24,MC-3,Falta de material,2.55
2024-01-24,MC-3,Ajuste de processo,3.79
2024-01-24,MC-5,Manutenção,0.99
2024-01-24,MC-5,Quebra,1.84
2024-01-24,MC-5,Limpeza,2.38
2024-01-25,MC-4,Falta de material,2.32
2024-01-28,MC-2,Limpeza,2.75
2024-01-30,MC-3,Manutenção,1.29
2024-01-30,MC-3,Falta de material,2.65
2024-01-30,MC-4,Falta de material,1.04
2024-01-30,MC-4,Setup,0.76
2024-01-30,MC-4,Limpeza,3.38
2024-02-02,MC-1,Limpeza,2.05
2024-02-02,MC-1,Manutenção,1.77
2024-02-02,MC-1,Falta de material,3.74
2024-02-02,MC-4,Falta de energia,2.93
2024-02-02,MC-4,Falta de energia,2.81
2024-02-02,MC-5,Falta de energia,1.02
2024-02-02,MC-5,Manutenção,1.07
2024-02-02,MC-5,Limpeza,2.09
2024-02-03,MC-2,Ajuste de processo,2.71
2024-02-03,MC-5,Limpeza,1.76
2024-02-03,MC-5,Quebra,0.54
2024-02-04,MC-1,Limpeza,2.83
2024-02-04,MC-3,Troca de ferramenta,3.16
2024-02-04,MC-3,Troca de ferramenta,3.79
2024-02-04,MC-5,Troca de ferramenta,1.81
2024-02-04,MC-5,Quebra,1.25
2024-02-04,MC-5,Troca de ferramenta,3.73
2024-02-05,MC-1,Quebra,2.95
2024-02-05,MC-1,Ajuste de processo,0.54
2024-02-05,MC-1,Limpeza,2.45
2024-02-06,MC-3,Falta de material,0.41
2024-02-06,MC-3,Falta de energia,1.14
2024-02-06,MC-4,Falta de material,0.56
2024-02-06,MC-4,Troca de ferramenta,1.06
2024-02-06,MC-4,Falta de energia,2.11
2024-02-07,MC-1,Setup,1.41
2024-02-07,MC-5,Falta de material,0.63
2024-02-07,MC-5,Ajuste de processo,2.08
2024-02-08,MC-1,Ajuste de processo,2.92
2024-02-08,MC-1,Quebra,0.5
2024-02-08,MC-3,Falta de material,3.56
2024-02-08,MC-3,Manutenção,2.72
2024-02-08,MC-4,Falta de material,2.22
2024-02-08,MC-4,Ajuste de processo,1.77
2024-02-09,MC-3,Falta de energia,1.76
2024-02-10,MC-5,Troca de ferramenta,1.54
2024-02-11,MC-5,Troca de ferramenta,0.73
2024-02-11,MC-5,Falta de material,0.59
2024-02-11,MC-5,Falta de material,1.44
2024-02-13,MC-2,Limpeza,2.77
2024-02-13,MC-2,Falta de energia,1.37
2024-02-13,MC-2,Falta de material,3.31
2024-02-13,MC-4,Falta de material,1.71
2024-02-13,MC-4,Ajuste de processo,2.64
2024-02-13,MC-5,Ajuste de processo,1.9
2024-02-15,MC-5,Quebra,2.14
2024-02-17,MC-1,Ajuste de processo,1.23
2024-02-17,MC-1,Setup,2.2
2024-02-17,MC-2,Ajuste de processo,0.71
2024-02-18,MC-1,Quebra,1.73
2024-02-18,MC-1,Manutenção,1.96
2024-02-18,MC-2,Setup,2.9
2024-02-18,MC-2,Falta de material,1.78
2024-02-18,MC-2,Setup,2.76
2024-02-19,MC-4,Limpeza,0.95
2024-02-19,MC-4,Falta de energia,0.39
2024-02-19,MC-5,Limpeza,2.17
2024-02-19,MC-5,Quebra,2.05
2024-02-19,MC-5,Falta de energia,2.78
2024-02-21,MC-2,Falta de material,1.46
2024-02-21,MC-2,Falta de energia,0.41
2024-02-21,MC-3,Falta de material,2.98
2024-02-21,MC-3,Falta de energia,3.79
2024-02-22,MC-5,Setup,1.76
2024-02-22,MC-5,Setup,2.56
2024-02-22,MC-5,Manutenção,2.32
2024-02-23,MC-5,Setup,2.39
2024-02-26,MC-2,Manutenção,3.51
2024-02-26,MC-2,Falta de material,3.02
2024-02-27,MC-2,Manutenção,3.15
2024-02-27,MC-2,Limpeza,0.63
2024-02-27,MC-2,Quebra,0.84
2024-02-27,MC-4,Limpeza,2.75
2024-02-28,MC-2,Limpeza,2.3
2024-02-28,MC-2,Manutenção,3.16
2024-02-28,MC-3,Falta de energia,0.64
2024-02-29,MC-4,Falta de energia,2.4
2024-03-01,MC-1,Quebra,2.1
2024-03-01,MC-1,Ajuste de processo,3.46
2024-03-01,MC-1,Troca de ferramenta,0.99
2024-03-01,MC-3,Troca de ferramenta,1.59
2024-03-01,MC-3,Manutenção,0.86
2024-03-02,MC-1,Setup,1.97
2024-03-02,MC-1,Manutenção,3.56
2024-03-02,MC-1,Troca de ferramenta,2.78
2024-03-02,MC-3,Quebra,3.05
2024-03-03,MC-2,Setup,0.65
2024-03-03,MC-2,Troca de ferramenta,1.97
2024-03-03,MC-4,Falta de material,3.4
2024-03-03,MC-4,Quebra,3.4
2024-03-04,MC-1,Falta de material,3.96
2024-03-04,MC-1,Limpeza,2.25
2024-03-05,MC-2,Setup,0.31
2024-03-05,MC-2,Troca de ferramenta,3.63
2024-03-05,MC-2,Limpeza,3.84
2024-03-06,MC-2,Falta de material,3.73
2024-03-06,MC-2,Ajuste de processo,3.16
2024-03-06,MC-3,Ajuste de processo,1.08
2024-03-06,MC-3,Quebra,0.81
2024-03-06,MC-4,Troca de ferramenta,2.89
2024-03-06,MC-4,Ajuste de processo,0.82
2024-03-06,MC-4,Troca de ferramenta,3.83
2024-03-06,MC-5,Setup,1.95
2024-03-06,MC-5,Setup,0.41
2024-03-06,MC-5,Limpeza,0.86
2024-03-07,MC-5,Falta de energia,1.37
2024-03-07,MC-5,Falta de material,2.9
2024-03-09,MC-1,Troca de ferramenta,3.03
2024-03-09,MC-1,Troca de ferramenta,1.09
2024-03-09,MC-2,Manutenção,2.7
2024-03-09,MC-2,Troca de ferramenta,0.42
2024-03-09,MC-2,Manutenção,0.68
2024-03-09,MC-4,Limpeza,2.28
2024-03-09,MC-4,Falta de material,2.9
2024-03-10,MC-2,Limpeza,3.68
2024-03-10,MC-2,Limpeza,1.92
2024-03-10,MC-2,Manutenção,0.74
2024-03-11,MC-2,Quebra,3.74
2024-03-11,MC-4,Falta de material,1.92
2024-03-11,MC-4,Manutenção,2.14
2024-03-12,MC-1,Falta de energia,3.46
2024-03-12,MC-1,Manutenção,2.47
2024-03-12,MC-2,Quebra,1.42
2024-03-12,MC-2,Quebra,2.3
2024-03-13,MC-4,Quebra,2.61
2024-03-13,MC-4,Ajuste de processo,3.59
2024-03-13,MC-4,Troca de ferramenta,1.17
2024-03-14,MC-3,Manutenção,2.37
2024-03-15,MC-1,Setup,3.71
2024-03-15,MC-1,Manutenção,0.47
2024-03-16,MC-1,Troca de ferramenta,1.02
2024-03-16,MC-1,Manutenção,1.58
2024-03-16,MC-1,Limpeza,2.81
2024-03-17,MC-3,Quebra,3.41
2024-03-17,MC-3,Quebra,1.04
2024-03-18,MC-2,Falta de energia,1.21
2024-03-18,MC-2,Quebra,3.35
2024-03-18,MC-2,Setup,0.85
2024-03-18,MC-4,Quebra,1.27
2024-03-18,MC-5,Ajuste de processo,3.01
2024-03-18,MC-5,Falta de material,0.91
2024-03-18,MC-5,Manutenção,3.36
2024-03-20,MC-3,Setup,2.11
2024-03-20,MC-4,Limpeza,1.96
2024-03-20,MC-4,Troca de ferramenta,0.8
2024-03-20,MC-4,Troca de ferramenta,2.81
2024-03-21,MC-5,Manutenção,3.57
2024-03-21,MC-5,Setup,2.86
2024-03-22,MC-5,Falta de energia,1.47
2024-03-22,MC-5,Falta de energia,2.89
2024-03-22,MC-5,Falta de energia,2.19
2024-03-25,MC-4,Falta de energia,3.46
2024-03-25,MC-4,Setup,2.0
2024-03-25,MC-4,Limpeza,1.18
2024-03-26,MC-5,Limpeza,0.67
2024-03-26,MC-5,Setup,1.34
2024-03-27,MC-3,Ajuste de processo,2.39
2024-03-27,MC-3,Falta de energia,0.93
2024-03-27,MC-3,Ajuste de processo,0.45
2024-03-28,MC-5,Setup,1.96
2024-03-28,MC-5,Falta de energia,1.59
2024-03-28,MC-5,Falta de energia,1.86
2024-03-31,MC-4,Falta de energia,1.98
2024-04-01,MC-2,Limpeza,3.13
2024-04-01,MC-2,Falta de material,3.86
2024-04-01,MC-2,Setup,1.27
2024-04-01,MC-3,Limpeza,3.79
2024-04-01,MC-3,Ajuste de processo,1.14
2024-04-02,MC-2,Quebra,3.09
2024-04-02,MC-2,Quebra,2.82
2024-04-03,MC-5,Ajuste de processo,0.49
2024-04-04,MC-1,Limpeza,2.98
2024-04-04,MC-1,Manutenção,3.63
2024-04-04,MC-3,Quebra,3.74
2024-04-04,MC-3,Falta de material,2.84
2024-04-04,MC-5,Troca de ferramenta,3.21
2024-04-05,MC-2,Falta de material,0.56
2024-04-05,MC-2,Ajuste de processo,0.9
2024-04-05,MC-2,Ajuste de processo,1.27
2024-04-06,MC-2,Ajuste de processo,2.27
2024-04-07,MC-1,Troca de ferramenta,1.73
2024-04-07,MC-1,Setup,2.73
2024-04-07,MC-1,Falta de energia,1.95
2024-04-07,MC-5,Limpeza,3.17
2024-04-07,MC-5,Setup,2.94
2024-04-08,MC-2,Manutenção,3.06
2024-04-08,MC-2,Ajuste de processo,3.37
2024-04-08,MC-2,Limpeza,3.39
2024-04-08,MC-3,Setup,3.18
2024-04-08,MC-3,Ajuste de processo,0.54
2024-04-08,MC-3,Falta de material,2.61
2024-04-09,MC-1,Setup,0.37
2024-04-09,MC-1,Falta de material,3.05
2024-04-09,MC-1,Ajuste de processo,0.53
2024-04-09,MC-2,Troca de ferramenta,3.94
2024-04-09,MC-2,Troca de ferramenta,2.57
2024-04-09,MC-3,Troca de ferramenta,0.97
2024-04-09,MC-3,Ajuste de processo,2.03
2024-04-09,MC-3,Ajuste de processo,3.36
2024-04-10,MC-5,Manutenção,0.97
2024-04-10,MC-5,Ajuste de processo,2.29
2024-04-10,MC-5,Ajuste de processo,0.31
2024-04-11,MC-2,Manutenção,3.22
2024-04-11,MC-2,Manutenção,1.02
2024-04-11,MC-2,Quebra,1.73
2024-04-11,MC-5,Limpeza,2.26
2024-04-11,MC-5,Ajuste de processo,0.84
2024-04-13,MC-1,Troca de ferramenta,3.73
2024-04-13,MC-3,Setup,2.03
2024-04-13,MC-3,Troca de ferramenta,1.16
2024-04-15,MC-1,Manutenção,3.02
2024-04-15,MC-3,Troca de ferramenta,3.61
2024-04-15,MC-5,Troca de ferramenta,3.68
2024-04-16,MC-3,Limpeza,1.9
2024-04-16,MC-3,Falta de energia,1.63
2024-04-17,MC-4,Troca de ferramenta,3.74
2024-04-17,MC-4,Ajuste de processo,0.5
2024-04-17,MC-5,Falta de material,3.08
2024-04-18,MC-2,Manutenção,0.96
2024-04-18,MC-2,Manutenção,2.02
2024-04-18,MC-2,Setup,3.83
2024-04-18,MC-5,Falta de energia,2.45
2024-04-19,MC-2,Troca de ferramenta,2.24
2024-04-19,MC-2,Limpeza,0.53
2024-04-19,MC-4,Quebra,1.33
2024-04-20,MC-2,Ajuste de processo,0.31
2024-04-20,MC-2,Falta de energia,3.54
2024-04-20,MC-5,Falta de energia,2.69
2024-04-20,MC-5,Falta de material,0.74
2024-04-20,MC-5,Manutenção,1.64
2024-04-21,MC-2,Troca de ferramenta,3.3
2024-04-21,MC-2,Ajuste de processo,0.82
2024-04-22,MC-4,Limpeza,1.15
2024-04-22,MC-4,Ajuste de processo,2.3
2024-04-22,MC-4,Falta de material,0.84
2024-04-22,MC-5,Falta de material,1.72
2024-04-23,MC-5,Falta de energia,3.93
2024-04-24,MC-3,Manutenção,2.31
2024-04-24,MC-3,Troca de ferramenta,2.9
2024-04-24,MC-5,Ajuste de processo,2.75
2024-04-24,MC-5,Manutenção,1.08
2024-04-26,MC-3,Quebra,3.43
2024-04-26,MC-3,Quebra,0.75
2024-04-27,MC-1,Ajuste de processo,3.71
2024-04-27,MC-1,Setup,1.1
2024-04-27,MC-1,Manutenção,3.83
2024-04-27,MC-3,Falta de energia,3.25
2024-04-27,MC-3,Limpeza,0.93
2024-04-28,MC-2,Falta de material,0.89
2024-04-28,MC-2,Ajuste de processo,0.61
2024-04-28,MC-2,Falta de material,1.22
2024-04-28,MC-4,Falta de material,2.74
2024-04-28,MC-4,Ajuste de processo,2.23
2024-04-28,MC-4,Troca de ferramenta,2.57
2024-04-28,MC-5,Limpeza,0.42
2024-05-01,MC-2,Ajuste de processo,0.6
2024-05-01,MC-2,Manutenção,2.86
2024-05-01,MC-3,Falta de energia,3.44
2024-05-01,MC-5,Falta de material,1.63
2024-05-01,MC-5,Setup,0.92
2024-05-01,MC-5,Quebra,1.44
2024-05-02,MC-4,Falta de material,1.82
2024-05-02,MC-4,Limpeza,2.63
2024-05-02,MC-5,Falta de material,1.82
2024-05-02,MC-5,Manutenção,3.62
2024-05-03,MC-1,Falta de material,1.78
2024-05-03,MC-1,Troca de ferramenta,0.97
2024-05-03,MC-1,Falta de energia,1.22
2024-05-03,MC-3,Falta de material,2.02
2024-05-03,MC-4,Falta de material,3.2
2024-05-03,MC-5,Quebra,3.52
2024-05-04,MC-5,Falta de material,0.99
2024-05-04,MC-5,Troca de ferramenta,0.31
2024-05-07,MC-1,Limpeza,3.52
2024-05-07,MC-1,Falta de energia,1.14
2024-05-07,MC-5,Ajuste de processo,3.34
2024-05-07,MC-5,Setup,2.34
2024-05-07,MC-5,Falta de energia,1.8
2024-05-08,MC-5,Quebra,0.84
2024-05-08,MC-5,Falta de energia,2.79
2024-05-10,MC-3,Falta de energia,3.33
2024-05-10,MC-3,Manutenção,2.01
2024-05-10,MC-4,Falta de energia,1.95
2024-05-11,MC-2,Setup,3.09
2024-05-11,MC-2,Limpeza,2.15
2024-05-11,MC-2,Setup,3.21
2024-05-11,MC-3,Manutenção,0.5
2024-05-11,MC-3,Falta de energia,3.47
2024-05-11,MC-5,Setup,1.27
2024-05-13,MC-2,Setup,0.93
2024-05-13,MC-2,Setup,0.42
2024-05-13,MC-2,Limpeza,3.39
2024-05-15,MC-1,Manutenção,0.52
2024-05-15,MC-1,Limpeza,3.83
2024-05-16,MC-3,Quebra,2.39
2024-05-16,MC-3,Ajuste de processo,2.89
2024-05-16,MC-3,Falta de material,2.98
2024-05-16,MC-5,Falta de material,1.38
2024-05-18,MC-1,Ajuste de processo,3.28
2024-05-18,MC-1,Setup,3.8
2024-05-18,MC-2,Setup,1.67
2024-05-18,MC-2,Troca de ferramenta,3.39
2024-05-18,MC-2,Quebra,3.16
2024-05-18,MC-5,Falta de energia,2.48
2024-05-18,MC-5,Manutenção,1.66
2024-05-18,MC-5,Quebra,1.84
2024-05-19,MC-2,Troca de ferramenta,1.44
2024-05-19,MC-2,Falta de energia,1.88
2024-05-19,MC-2,Falta de energia,3.96
2024-05-20,MC-1,Ajuste de processo,1.64
2024-05-20,MC-1,Falta de material,2.76
2024-05-20,MC-1,Falta de energia,1.48
2024-05-21,MC-5,Setup,2.03
2024-05-21,MC-5,Ajuste de processo,0.61
2024-05-21,MC-5,Falta de material,3.12
2024-05-22,MC-3,Troca de ferramenta,2.75
2024-05-22,MC-3,Setup,1.59
2024-05-22,MC-3,Limpeza,2.24
2024-05-22,MC-5,Ajuste de processo,3.53
2024-05-22,MC-5,Falta de material,0.46
2024-05-22,MC-5,Limpeza,3.74
2024-05-23,MC-3,Falta de material,2.04
2024-05-24,MC-5,Manutenção,3.48
2024-05-24,MC-5,Ajuste de processo,3.49
2024-05-24,MC-5,Limpeza,0.52
2024-05-25,MC-1,Manutenção,3.19
2024-05-25,MC-1,Limpeza,3.01
2024-05-25,MC-2,Falta de energia,0.46
2024-05-25,MC-3,Troca de ferramenta,3.78
2024-05-25,MC-5,Quebra,2.65
2024-05-25,MC-5,Quebra,0.92
2024-05-26,MC-1,Quebra,0.76
2024-05-26,MC-2,Manutenção,2.38
2024-05-26,MC-3,Troca de ferramenta,0.52
2024-05-26,MC-3,Falta de material,0.91
2024-05-26,MC-3,Setup,3.81
2024-05-27,MC-2,Quebra,3.06
2024-05-28,MC-5,Troca de ferramenta,2.57
2024-05-29,MC-2,Manutenção,1.07
2024-05-29,MC-2,Falta de energia,1.11
2024-05-30,MC-1,Setup,1.95
2024-05-30,MC-1,Falta de material,3.09
2024-05-30,MC-1,Troca de ferramenta,0.31
